Run,Event,type1,Q1,pt1,eta1,phi1,E1,px1,py1,pz1,type2,Q2,pt2,eta2,phi2,E2,px2,py2,pz2,M
166699,842302620,G,1,1.9014,-2.2611,-0.6605,9.2208,1.5015,-1.1666,-9.0220,G,-1,8.9036,-2.1571,-0.8140,39.0067,6.1131,-6.4733,-37.9768,0.7624
166699,842586474,G,-1,81.3491,0.4802,-1.8077,90.9113,-19.0924,-79.0769,40.5855,G,1,37.5556,-0.5080,-0.3545,42.5062,35.2199,-13.0377,-19.9083,92.8839
166699,842767401,G,-1,4.2990,-2.2854,-3.0039,21.3486,-4.2583,-0.5901,-20.9111,T,1,3.7908,-2.3103,-2.7506,19.2886,-3.5047,-1.4446,-18.9121,1.0247
166699,842911278,G,1,30.0800,-2.1195,2.7346,127.0470,-27.6229,11.9072,-123.4350,G,-1,7.1612,-0.6053,-0.9825,8.5142,3.9741,-5.9573,-4.6042,37.2564
166699,842929401,G,-1,18.0915,2.0521,-0.1066,71.5768,17.9888,-1.9250,69.2526,T,1,1.8856,1.7702,0.8511,5.6978,1.2428,1.4180,5.3757,5.6303
166699,843182136,G,1,15.0337,1.5068,-0.5644,35.5838,12.7019,-8.0419,32.2519,T,-1,1.4767,1.5767,-0.6454,3.7269,1.1797,-0.8882,3.4203,0.5041
166699,842722127,G,1,3.4352,-1.8680,-0.5021,11.6595,3.0832,-1.6947,-11.1155,T,-1,1.6311,1.5783,-1.6373,4.1223,-0.1083,-1.6275,3.7844,13.0884
166699,842981104,G,1,2.1838,2.3228,2.9446,11.2501,-2.1416,0.4274,11.0356,T,-1,1.7853,1.8790,1.6755,5.9813,-0.1866,1.7755,5.7076,2.5023
166699,843242224,G,-1,22.1658,0.5857,-0.2193,26.0784,21.6349,-4.8220,13.7387,T,1,1.6100,-2.1962,3.0202,7.3282,-1.5981,0.1950,-7.1483,25.4877
166699,842502795,G,-1,36.6738,1.0631,0.7888,59.4224,25.8426,26.0216,46.7551,G,1,9.2788,-0.1602,-2.2536,6.7693,-4.1803,-5.2137,-1.0749,43.9744
166699,842761387,G,1,17.8662,-1.5924,-1.5199,45.7289,0.9097,-17.8430,-42.0942,T,-1,1.4015,-1.7231,-1.0795,4.0520,0.6612,-1.2357,-3.8004,2.2819
166699,842397453,G,-1,27.8370,-1.8807,-1.6069,93.4009,-1.0060,-27.8188,-89.1561,G,1,28.8547,0.1382,1.7230,29.1310,-4.3744,28.5212,4.0011,87.9385
166699,842586205,G,-1,11.8689,-2.2501,0.3743,56.9336,11.0472,4.3395,-55.6826,T,1,331.4450,-2.2539,0.4118,1595.9400,303.7430,132.6500,-1561.1400,2.3615
166699,842642869,G,1,17.0217,-0.6168,0.1704,20.3272,16.7456,2.8820,-11.1563,T,-1,1.1442,-2.1916,-2.5681,5.1853,-0.9611,-0.6208,-5.0563,11.5728
166699,842700845,G,-1,2.9532,-2.2323,-2.4689,13.9235,-2.3100,-1.8400,-13.6063,T,1,1.6548,-2.0646,-1.3912,6.6276,0.2957,-1.6282,-6.4168,2.2992
166699,842685645,G,1,18.5423,-1.1796,2.1593,33.0109,-10.2931,15.4230,-27.3110,T,-1,2.5857,-1.3179,1.8211,5.1766,-0.6405,2.5051,-4.4834,2.5199
166699,843218277,G,-1,2.3674,1.8241,1.9791,7.5271,-0.9401,2.1727,7.1443,G,1,21.6626,0.9911,2.3529,33.2021,-15.2674,15.3679,25.1615,6.6910
166699,842420367,G,-1,12.6739,-0.7488,2.0472,16.3964,-5.8118,11.2628,-10.4021,T,1,1.5421,1.9036,-3.0632,5.2899,-1.5374,-0.1208,5.0590,16.2336
166699,842852927,G,-1,4.6399,-0.8598,-2.3871,6.4641,-3.3807,-3.1780,-4.4993,G,1,17.1058,-0.7964,-2.4437,22.8238,-13.1063,-10.9924,-15.1097,0.7570
166699,842375618,G,1,48.3195,-2.1175,-2.3961,203.6830,-35.5021,-32.7776,-197.8690,G,-1,34.8785,-1.9969,0.9379,130.8290,20.6312,28.1223,-126.0940,81.8757
166699,842504858,G,-1,2.6804,-2.1914,2.4750,12.1421,-2.1066,1.6574,-11.8421,T,1,1.0910,-1.8523,-2.3851,3.5643,-0.7934,-0.7489,-3.3916,2.3082
166699,843112738,G,-1,7.7812,-1.5196,-0.9007,18.6327,4.8324,-6.0987,-16.9298,G,1,18.5239,0.4117,1.8299,20.1166,-4.7461,17.9056,7.8442,35.7702
166699,843293650,G,-1,39.4053,2.2134,2.4987,182.3760,-31.5398,23.6223,178.0680,T,1,4.8097,2.1424,2.6151,20.7722,-4.1584,2.4167,20.2074,1.8762
166699,843090206,G,1,4.4468,-1.1150,-3.1199,7.5101,-4.4458,-0.0967,-6.0512,T,-1,2.8132,-1.3948,2.3233,6.0239,-1.9227,2.0536,-5.3257,3.0507
166699,842652732,G,1,12.6437,-0.2138,2.0283,12.9341,-5.5851,11.3432,-2.7236,G,-1,31.1183,-0.1616,2.0061,31.5258,-13.1231,28.2159,-5.0510,1.1247
166699,842886236,G,-1,2.8327,2.2430,0.6936,13.4954,2.1782,1.8109,13.1943,T,1,1.1636,1.4949,2.0296,2.7267,-0.5154,1.0432,2.4638,2.6441
166699,843966343,G,-1,5.8739,2.1718,-3.1359,26.1035,-5.8738,-0.0335,25.4338,G,1,3.7625,0.6471,-1.2516,4.5794,1.1806,-3.5724,2.6084,10.9526
166699,844140279,G,-1,18.6843,1.2738,1.8759,36.0073,-5.6124,17.8214,30.7801,T,1,1.0238,1.7702,-2.9754,3.0949,-1.0097,-0.1694,2.9187,6.1458
166699,843693864,G,1,43.6124,-1.6125,2.7131,113.7160,-39.6690,18.1222,-105.0200,G,-1,40.1770,-0.7812,-0.4725,53.0720,35.7752,-18.2847,-34.6760,91.0379
166699,844003875,G,1,44.1232,-1.5470,-1.9262,108.3250,-15.3536,-41.3657,-98.9310,G,-1,35.4912,-0.5762,0.7669,41.5472,25.5550,24.6286,-21.5993,86.8891
166699,843302334,G,-1,4.2271,-2.2604,-1.8229,20.4826,-1.0544,-4.0935,-20.0414,T,1,1.0576,-2.1970,-1.0585,4.8181,0.5184,-0.9218,-4.6994,1.5828
166699,843498054,G,1,32.6398,1.0643,-2.5739,52.9403,-27.5194,-17.5510,41.6811,G,-1,23.9985,0.9059,-2.4332,34.5384,-18.2250,-15.6135,24.8386,5.9308
166699,843372187,G,1,17.5009,2.2343,0.4000,82.6689,16.1192,6.8156,80.7951,T,-1,3.3192,2.3024,0.2491,16.7597,3.2168,0.8183,16.4274,1.2610
166699,843432267,G,1,23.9241,-1.9233,2.3754,83.6096,-17.2389,16.5886,-80.1136,G,-1,9.9879,-1.1282,-2.0849,17.0489,-4.9117,-8.6967,-13.8165,27.5001
166699,843894443,G,-1,4.5408,-2.3293,2.2093,23.5398,-2.7064,3.6461,-23.0975,T,1,1.8981,-1.9441,2.9107,6.7679,-1.8477,0.4343,-6.4955,2.3160
166699,843982203,G,1,14.6094,-1.7115,-2.9148,41.7690,-14.2353,-3.2851,-39.1306,T,-1,1.8457,-1.3845,2.2570,3.9175,-1.1694,1.4280,-3.4538,5.7381
166699,844132451,G,-1,36.7588,2.3960,-1.4237,203.4620,5.3895,-36.3616,200.1130,T,1,1.7205,1.4796,-0.3914,3.9748,1.5904,-0.6563,3.5816,10.8880
166699,844178665,G,-1,6.2164,-1.4322,-0.5906,13.7589,5.1632,-3.4619,-12.2740,T,1,18.2786,-1.5750,-0.3370,46.0403,17.2505,-6.0438,-42.2562,3.0973
166699,843707197,G,1,13.1848,-0.7584,-0.2516,17.1621,12.7696,-3.2830,-10.9857,G,-1,22.1716,-0.2485,2.7368,22.8597,-20.3799,8.7317,-5.5656,35.2158
166699,844147925,G,1,7.6302,1.6663,-2.6191,20.9130,-6.6123,-3.8076,19.4711,G,-1,22.3903,1.9369,-2.4800,79.2754,-17.6663,-13.7559,76.0477,3.9855
166699,844225725,G,-1,5.8619,1.4081,-0.0319,12.6995,5.8590,-0.1868,11.2651,G,1,17.0597,1.1731,-0.3001,30.2086,16.2970,-5.0438,24.9303,3.5637
166699,843964092,G,-1,4.7938,-1.0423,2.5212,7.6431,-3.9004,2.7870,-5.9519,G,1,17.4599,-0.9519,-1.1152,25.9862,7.6829,-15.6786,-19.2464,17.7598
166699,844107388,G,-1,8.0977,-1.5049,-1.1834,19.1348,3.0595,-7.4975,-17.3365,G,1,18.5186,-1.7524,-1.1482,55.0168,7.5952,-16.8894,-51.8064,3.0685
166699,843387759,G,-1,26.3869,-1.9983,-2.9515,99.1115,-25.9116,-4.9856,-95.5344,T,1,6.0092,-0.2687,0.1820,6.2283,5.9100,1.0875,-1.6343,35.2035
166699,844119479,G,-1,6.2457,-0.4300,1.9179,6.8328,-2.1249,5.8732,-2.7690,T,1,3.3159,-0.3782,-2.4383,3.5575,-2.5292,-2.1444,-1.2841,7.4778
166699,843298258,G,-1,31.5857,-1.0048,-0.6432,48.9167,25.2737,-18.9446,-37.3520,G,1,16.8322,-1.0399,-0.6184,26.7832,13.7151,-9.7580,-20.8328,0.9917
166699,843307258,G,-1,28.5534,-1.8823,-2.8599,95.9518,-27.4285,-7.9359,-91.6048,T,1,1.1825,-2.2461,-1.8926,5.6510,-0.3740,-1.1218,-5.5249,5.8072
166699,844196474,G,-1,3.6687,-2.1108,-1.3422,15.3652,0.8312,-3.5733,-14.9204,T,1,2.5415,-1.1855,-0.1068,4.5478,2.5270,-0.2709,-3.7699,4.5914
166699,843733012,G,1,7.4153,1.0045,-2.6141,11.4825,-6.4075,-3.7324,8.7665,G,-1,31.9725,1.0055,-2.4151,49.5433,-23.8993,-21.2383,37.8456,3.0600
166699,844066500,G,1,18.6052,0.2405,-1.2548,19.1461,5.7818,-17.6840,4.5175,G,-1,3.5698,0.5501,-1.0718,4.1251,1.7083,-3.1345,2.0645,2.9390
166699,843935544,G,-1,15.6084,2.0240,2.4285,60.0970,-11.8051,10.2109,58.0346,T,1,1.7134,1.9339,-3.0862,6.0499,-1.7108,-0.0948,5.8013,3.9050
166699,844406715,G,-1,2.9517,2.2392,0.0746,14.0097,2.9435,0.2201,13.6948,T,1,0.9883,1.8933,1.3143,3.3577,0.2508,0.9559,3.2072,2.0712
166699,844592995,G,-1,17.7426,0.0826,2.6498,17.8035,-15.6396,8.3788,1.4676,T,1,12.7874,-0.3305,0.1661,13.4924,12.6114,2.1145,-4.3029,29.1902
166699,844772847,G,1,23.2139,0.3718,0.6879,24.8370,17.9346,14.7388,8.8307,T,-1,1.1970,1.8919,-2.2135,4.0608,-0.7175,-0.9582,3.8789,13.6792
166699,844940807,G,1,31.6950,-0.8364,0.2086,43.4422,31.0076,6.5651,-29.7093,T,-1,1.0175,1.8815,-2.8632,3.4183,-0.9784,-0.2796,3.2616,23.5584
166699,844720136,G,1,4.1974,-2.3288,2.4424,21.7497,-3.2125,2.7016,-21.3406,T,-1,1.0403,-2.0559,0.5916,4.1321,0.8635,0.5802,-3.9977,3.3872
166699,844914712,G,1,17.7265,0.4628,-0.7244,19.6592,13.2754,-11.7469,8.4998,T,-1,0.8994,2.1618,-2.1970,3.9594,-0.5271,-0.7287,3.8545,9.3257
166699,844898117,G,-1,10.9347,-0.4884,-1.8349,12.2652,-2.8547,-10.5555,-5.5548,G,1,29.3207,-0.1317,-1.8315,29.5755,-7.5566,-28.3302,-3.8727,6.4203
166699,844769508,G,-1,17.9452,-0.2954,-1.6990,18.7344,-2.2939,-17.7980,-5.3790,G,1,3.6471,-0.6464,-1.6554,4.4373,-0.3083,-3.6340,-2.5253,2.8759
166699,844888764,G,1,2.8363,2.3170,2.8699,14.5271,-2.7322,0.7613,14.2471,T,-1,0.8866,-2.1521,-1.6808,3.8666,-0.0974,-0.8813,-3.7621,14.8427
166699,844914476,G,1,4.4552,-1.7452,0.4528,13.1466,4.0063,1.9491,-12.3682,T,-1,0.9659,2.0109,1.8040,3.6740,-0.2232,0.9398,3.5432,13.5029
166699,845000220,G,1,5.1688,0.0359,0.8905,5.1732,3.2512,4.0182,0.1854,G,-1,14.2524,0.3929,0.8751,15.3672,9.1351,10.9399,5.7453,3.0838
166699,845161100,G,1,2.8982,2.3496,-3.0602,15.3263,-2.8886,-0.2356,15.0495,T,-1,4.0380,1.7149,2.6565,11.5814,-3.5721,1.8830,10.8542,2.9208
166699,844693183,G,1,1.9532,2.3181,2.0228,7.7594,-0.6749,1.3527,7.6100,G,-1,30.4121,-0.0513,2.4899,30.4522,-24.1794,18.4458,-1.5601,23.1198
166699,844635116,G,1,17.1595,-1.4523,0.3428,38.6687,16.1612,5.7674,-34.6527,T,-1,0.9698,2.0167,-0.0323,3.7095,0.9693,-0.0313,3.5789,22.4462
166699,844996748,G,1,19.0736,0.8088,-0.4948,25.6602,16.7857,-9.0577,17.1649,T,-1,1.0892,1.9134,-1.2928,3.7723,0.2990,-1.0474,3.6100,6.3698
166699,844961533,G,-1,21.8085,-1.4365,2.1577,48.4553,-12.0765,18.1596,-43.2700,G,1,6.1791,-1.4350,2.0767,13.7110,-2.9944,5.4051,-12.2392,0.9397
166699,844695331,G,1,4.0900,1.6116,-1.4847,10.6553,0.3516,-4.0748,9.8385,T,-1,1.6067,1.8315,-2.8311,5.1452,-1.5298,-0.4909,4.8868,3.2461
166699,845934113,G,-1,3.7160,-2.3732,2.1796,20.1129,-2.1253,3.0483,-19.7664,T,1,1.4312,-1.3852,-2.8380,3.0404,-1.3658,-0.4278,-2.6804,3.6149
166699,845765237,G,-1,1.8267,2.2144,-1.2127,8.4628,0.6402,-1.7108,8.2627,G,1,3.6314,1.5615,-1.7247,9.0353,-0.5565,-3.5885,8.2728,2.1518
166699,845782533,G,1,3.2295,-1.5740,1.4580,8.1282,0.3636,3.2090,-7.4584,T,-1,1.9911,-1.9008,1.3727,6.8110,0.3919,1.9522,-6.5126,0.8599
166699,846153821,G,-1,18.6128,0.1376,0.0921,18.7895,18.5338,1.7125,2.5686,T,1,4.6100,-0.1350,0.7266,4.6532,3.4458,3.0624,-0.6240,6.3091
166699,845784193,G,1,30.7305,0.6268,-0.1030,36.9678,30.5676,-3.1605,20.5484,G,-1,3.6429,0.1130,-0.7927,3.6677,2.5569,-2.5948,0.4124,9.0216
166699,845695088,G,1,4.1674,-2.2284,-2.1363,19.5721,-2.2331,-3.5186,-19.1229,T,-1,3.4919,-2.1164,-0.3911,14.7045,3.2283,-1.3310,-14.2834,5.8600
166699,846237128,G,1,36.9186,-1.1705,1.1469,65.2305,15.1863,33.6505,-53.7775,G,-1,30.0682,0.5749,-1.9688,35.1755,-11.6531,-27.7182,18.2541,93.6575
166699,845355874,G,1,10.0453,1.5199,1.6299,24.0611,-0.5930,10.0278,21.8635,G,-1,35.4007,1.4337,1.6288,78.4599,-2.0534,35.3411,70.0195,1.6257
166699,845735930,G,1,4.8154,-0.7968,-1.9189,6.4276,-1.6426,-4.5266,-4.2562,T,-1,1.3109,-1.6273,1.0742,3.4668,0.6245,1.1526,-3.2077,5.4518
166699,845474616,G,-1,3.1482,1.6234,-0.2205,8.2921,3.0719,-0.6886,7.6705,T,1,1.6447,-2.2915,0.0167,8.2167,1.6445,0.0275,-8.0498,15.8010
166699,845920416,G,-1,7.6777,0.7669,2.3774,10.0492,-5.5427,5.3128,6.4829,T,1,1.5538,2.0808,-1.6252,6.3216,-0.0845,-1.5515,6.1268,7.9461
166699,845433195,G,-1,5.0575,1.1086,0.9605,8.4976,2.8984,4.1445,6.8279,T,1,2.4910,2.0313,0.9160,9.6601,1.5170,1.9759,9.3328,3.3962
166699,845494387,G,-1,38.7757,0.1358,1.3180,39.1337,9.6981,37.5433,5.2802,T,1,2.4279,-1.6858,-0.0879,6.7771,2.4185,-0.2132,-6.3264,23.7963
166699,846192123,G,-1,20.2924,1.0499,0.0169,32.5421,20.2895,0.3429,25.4401,T,1,2.4463,1.5328,0.8301,5.9296,1.6508,1.8054,5.4004,6.5469
166699,846185818,G,1,19.7901,2.0058,-2.2710,74.8695,-12.7514,-15.1344,72.2066,T,-1,1.0298,1.7360,2.9182,3.0146,-1.0042,0.2282,2.8313,4.8526
166699,845618300,G,1,19.0854,2.3664,0.1392,102.6090,18.9008,2.6476,100.8180,T,-1,1.2195,1.9675,0.1035,4.4480,1.2129,0.1260,4.2762,1.9445
166699,845492684,G,-1,20.0231,1.5259,2.5077,48.2216,-16.1337,11.8587,43.8679,T,1,1.6934,-1.2861,1.4848,3.2996,0.1454,1.6872,-2.8300,23.0440
166699,845720980,G,1,14.7336,-0.4827,0.0638,16.4843,14.7036,0.9390,-7.3921,T,-1,1.4351,-2.0472,-0.3440,5.6519,1.3511,-0.4841,-5.4656,8.1653
166699,846105644,G,-1,38.4314,0.2834,-1.7468,39.9848,-6.7299,-37.8376,11.0362,G,1,38.3948,-0.5593,1.4338,44.5588,5.2436,38.0351,-22.6122,83.7336
166699,846532880,G,1,26.6616,1.3127,1.3514,53.1276,5.8030,26.0225,45.9531,T,-1,1.4216,-1.9213,-2.9040,4.9601,-1.3817,-0.3346,-4.7508,31.5751
166699,846827456,G,-1,17.1145,1.7937,2.6906,52.8660,-15.4035,7.4592,50.0190,T,1,0.9956,2.0812,-2.4849,4.0530,-0.7886,-0.6078,3.9274,4.5025
166699,846753314,G,1,19.2598,-0.6160,-2.9508,23.0315,-18.9104,-3.6519,-12.6294,G,-1,13.3998,-0.7909,-2.3787,17.8141,-9.6858,-9.2596,-11.7378,9.4928
166699,846839872,G,1,4.8424,-2.3837,-3.0994,26.4804,-4.8381,-0.2045,-26.0336,T,-1,0.8549,-1.9557,1.8576,3.0838,-0.2418,0.8199,-2.9610,2.6541
166699,846429574,G,1,35.4804,1.3705,-2.9760,74.3524,-34.9949,-5.8494,65.3407,G,-1,40.5848,0.1558,0.1229,41.0786,40.2789,4.9738,6.3490,90.3114
166699,847000297,G,-1,2.1563,1.7076,-2.9888,6.1430,-2.1311,-0.3282,5.7512,G,1,18.9821,1.5210,2.1728,45.5102,-10.7498,15.6448,41.3624,6.9096
166699,847209993,G,-1,23.0743,0.9156,-0.5157,33.4419,20.0738,-11.3782,24.2059,G,1,11.6605,1.2748,2.5982,22.4907,-9.9812,6.0286,19.2315,33.3333
166699,847163778,G,1,17.0327,1.6478,2.8473,45.8862,-16.3005,4.9402,42.6078,G,-1,3.0039,1.4073,2.6870,6.5036,-2.6988,1.3191,5.7673,2.0707
166699,846450489,G,-1,38.7365,-0.3171,1.0616,40.7004,18.8837,33.8219,-12.4901,T,1,0.8504,2.2857,3.1140,4.2253,-0.8500,0.0234,4.1375,21.8565
166699,846709565,G,1,40.7283,-0.9871,0.0902,62.2338,40.5628,3.6684,-47.0557,G,-1,40.8439,0.2386,2.2999,42.0125,-27.2109,30.4597,9.8393,90.2174
166699,847103851,G,-1,34.8844,-0.3925,-2.1022,37.6068,-17.6762,-30.0745,-14.0477,G,1,63.2202,-0.7613,0.6208,82.4405,51.4240,36.7746,-52.9115,93.5091
166699,847119819,G,-1,20.2125,0.8736,0.0704,28.4286,20.1624,1.4219,19.9907,T,1,1.4329,-1.8400,2.3452,4.6262,-1.0020,1.0243,-4.3974,21.8236
166699,846308500,G,1,13.5948,-2.3771,-1.6672,73.8597,-1.3089,-13.5316,-72.5977,T,-1,1.8519,-1.7586,-2.5640,5.5351,-1.5514,-1.0112,-5.2151,5.3724
166699,846686500,G,-1,40.7090,1.3526,-0.8087,83.9839,28.1081,-29.4475,73.4579,G,1,44.4445,0.7649,2.2994,58.0916,-29.5919,33.1607,37.4074,88.7598
166699,846568461,G,1,32.0775,-1.7223,-2.9485,92.6399,-31.4813,-6.1562,-86.9089,T,-1,1.1663,-1.7615,2.3188,3.4964,-0.7933,0.8549,-3.2945,5.9548
166699,847378539,G,1,2.5064,2.1784,-3.1106,11.2105,-2.5051,-0.0777,10.9262,T,-1,3.4891,2.3854,2.5585,19.1129,-2.9126,1.9212,18.7914,1.8899
166699,847394043,G,1,2.8112,-2.1045,-2.2890,11.7020,-1.8500,-2.1167,-11.3589,T,-1,4.0009,0.9098,1.0454,5.7751,2.0069,3.4612,4.1633,15.8679
166699,847955789,G,1,18.9491,-1.2805,-2.0455,36.7279,-8.6607,-16.8541,-31.4620,G,-1,8.3200,-1.3011,-1.9645,16.4137,-3.1917,-7.6835,-14.1483,1.0486
166699,848011165,G,1,2.9366,2.3180,-0.1692,15.0554,2.8947,-0.4944,14.7658,T,-1,0.8015,2.2980,1.5812,4.0305,-0.0084,0.8014,3.9486,2.3556
166699,847978002,G,1,1.8548,2.0062,-2.1225,7.0207,-0.9722,-1.5796,6.7705,T,-1,0.9007,2.3468,2.9337,4.7510,-0.8813,0.1859,4.6636,1.5526
166699,847604150,G,-1,36.4779,-1.4945,0.7462,85.3860,26.7857,24.7620,-77.2018,G,1,43.4542,-0.3492,-3.0011,46.1301,-43.0258,-6.0869,-15.4826,89.9641
166699,847277886,G,1,3.9289,1.5477,-0.0943,9.6527,3.9115,-0.3699,8.8163,G,-1,32.1577,1.1257,2.2771,54.7754,-20.8720,24.4638,44.3420,21.3754
166699,847650182,G,1,39.8019,-0.4121,-1.0486,43.2299,19.8542,-34.4964,-16.8707,G,-1,46.8514,0.1005,2.0325,47.0883,-20.8715,41.9457,4.7164,89.1801
166699,847922150,G,-1,8.4888,1.9110,-1.7395,29.3207,-1.4251,-8.3683,28.0648,T,1,0.9277,1.7942,-0.4950,2.8689,0.8163,-0.4407,2.7127,3.2876
166699,847736067,G,1,5.1159,0.9076,1.2819,7.3725,1.4575,4.9039,5.3075,G,-1,24.2749,0.9416,1.3348,35.8543,5.6767,23.6019,26.3864,0.7000
166699,848118115,G,-1,24.3431,2.1274,-0.5824,103.6070,20.3294,-13.3904,100.7070,G,1,25.7611,0.0071,2.8565,25.7620,-24.7215,7.2444,0.1838,80.6248
166699,847399591,G,-1,2.0802,-2.3841,2.4066,11.3802,-1.5431,1.3950,-11.1879,G,1,3.8299,-1.7821,-0.1575,11.7025,3.7825,-0.6007,-11.0575,5.6796
166699,847726407,G,-1,5.7819,1.7152,-0.5425,16.5880,4.9519,-2.9848,15.5474,T,1,1.5728,2.0659,0.3386,6.3066,1.4835,0.5224,6.1064,2.7826
166699,847825831,G,1,12.7403,-2.3853,-0.1688,69.7837,12.5592,-2.1409,-68.6108,T,-1,7.3299,-2.2013,-0.3609,33.5249,6.8576,-2.5886,-32.7136,2.5706
166699,847344728,G,1,3.0285,-2.2760,-3.0874,14.9007,-3.0240,-0.1641,-14.5893,T,-1,1.8647,1.7657,1.3677,5.6109,0.3761,1.8263,5.2909,18.0121
166699,847446735,G,-1,2.6232,2.1143,-0.7798,11.0239,1.8653,-1.8444,10.7067,T,1,1.4768,1.3985,-2.0381,3.1742,-0.6653,-1.3185,2.8077,2.7271
166699,848095823,G,-1,20.3076,-1.4243,-2.4663,44.6303,-15.8500,-12.6955,-39.7424,G,1,3.4097,-1.5089,-2.3497,8.0865,-2.3954,-2.4265,-7.3317,1.1980
166699,847459682,G,-1,19.7101,-1.7026,-1.4362,55.8849,2.6452,-19.5318,-52.2936,T,1,1.5534,-1.9281,-0.5045,5.4545,1.3599,-0.7509,-5.2276,5.1255
166699,847776922,G,-1,28.4269,1.7355,-1.0178,83.1224,14.9305,-24.1903,78.1104,G,1,41.0509,0.3167,2.2253,43.1271,-24.9906,32.5676,13.2194,86.1763
166699,847626308,G,-1,5.1280,-2.3423,-1.7299,26.9249,-0.8122,-5.0633,-26.4319,T,1,3.1204,1.2429,2.3695,5.8581,-2.2355,2.1770,4.9568,24.4101
166699,847893300,G,1,9.6343,1.1129,1.5735,16.2427,-0.0262,9.6343,13.0765,T,-1,2.1599,1.6982,-2.2432,6.0998,-1.3453,-1.6898,5.7036,9.0247
166699,847678185,G,-1,2.6620,-1.6581,-0.9777,7.2414,1.4879,-2.2074,-6.7336,T,1,2.1952,-1.7328,0.5639,6.4036,1.8553,1.1734,-6.0146,3.3733
166699,847998681,G,-1,3.9727,-0.9142,2.3835,5.7526,-2.8847,2.7315,-4.1592,G,1,17.9027,-0.7330,1.4383,22.9320,2.3646,17.7458,-14.3303,7.8282
166699,848185329,G,-1,35.7178,1.3601,2.6672,74.1729,-31.7728,16.3171,65.0065,G,1,27.6070,-0.6539,-0.3967,33.7227,25.4627,-10.6676,-19.3665,97.3995
166699,847335197,G,1,3.0696,-2.2479,1.8688,14.6932,-0.9012,2.9343,-14.3686,T,-1,1.4336,-1.5693,0.6063,3.5939,1.1781,0.8169,-3.2939,2.8698
166699,848402163,G,1,7.9905,-1.1794,-2.7857,14.2228,-7.4897,-2.7843,-11.7655,G,-1,3.4770,0.7383,2.1231,4.4699,-1.8241,2.9601,2.8070,13.5026
166699,848756883,G,-1,7.4557,-2.0729,0.2702,30.0975,7.1852,1.9899,-29.1593,T,1,0.8574,-2.2781,1.0662,4.2285,0.4145,0.7505,-4.1393,2.0276
166699,848645354,G,1,35.8474,0.3366,0.4202,37.8972,32.7296,14.6223,12.2943,T,-1,3.7942,0.0522,0.0774,3.8008,3.7828,0.2933,0.1981,5.1864
166699,849199831,G,1,23.1595,0.4258,1.0935,27.4069,11.4455,22.0048,11.6584,T,-1,3.4746,0.5169,0.3616,3.9506,3.2499,1.2293,1.8769,6.4710
166699,848369752,G,-1,4.1048,-2.2371,-2.1405,19.4415,-2.2139,-3.4566,-19.0030,T,1,0.9860,-2.2425,-1.1175,4.6959,0.4318,-0.8864,-4.5900,1.9694
166699,848648472,G,1,5.5690,0.0436,-1.5249,5.5754,0.2557,-5.5632,0.2432,G,-1,15.0992,0.1698,-2.9696,15.3177,-14.8765,-2.5836,2.5759,12.1811
166699,848733120,G,1,4.3094,0.8658,2.0680,6.0290,-2.0555,3.7876,4.2151,G,-1,13.9848,0.7449,1.8972,18.0477,-4.4846,13.2463,11.4075,1.6235
166699,849173792,G,-1,0.8783,1.9754,-1.1920,6.6793,0.7407,-1.6601,6.4263,T,1,1.8751,2.0672,0.1815,7.5283,1.8443,0.3384,7.2903,1.6315
166699,848925785,G,-1,24.0965,1.6986,-0.2105,68.0644,23.5646,-5.0351,63.6562,G,1,8.7098,1.5017,0.4215,20.5209,7.9474,3.5638,18.5805,9.4473
166699,848643308,G,-1,2.2812,2.2319,2.8299,10.7503,-2.1713,0.6996,10.5049,T,1,1.0983,1.5935,-1.9669,2.8158,-0.4237,-1.0132,2.5906,2.3758
166699,848466236,G,-1,20.8902,-2.2077,1.7133,96.1456,-2.9676,20.6783,-93.8486,T,1,5.4043,-2.1847,1.7867,24.3215,-1.1577,5.2788,-23.7132,0.8165
166699,848851724,G,-1,1.6658,2.2857,-0.0852,8.2750,1.6598,-0.1418,8.1049,T,1,0.8085,2.2127,1.3922,3.7406,0.1436,0.7956,3.6507,1.5651
166699,848905052,G,-1,50.5425,-0.8129,-0.7113,68.1807,38.2871,-32.9947,-45.7608,G,1,44.6004,-0.4649,2.3533,49.5080,-31.4455,31.6286,-21.4905,96.3285
166699,848940548,G,-1,21.8472,1.9613,-2.5159,79.1888,-17.7086,-12.7948,76.1154,T,1,1.0410,1.8588,-1.2670,3.4224,0.3114,-0.9933,3.2585,5.5980
166699,849202692,G,1,9.9078,-1.2548,1.1901,18.7866,3.6818,9.1983,-15.9613,T,-1,1.2866,-2.2035,-0.8806,5.8980,0.8191,-0.9921,-5.7550,7.0763
166699,848539904,G,-1,3.4187,-2.2618,1.4398,16.5881,0.4466,3.3894,-16.2317,T,1,1.5165,-1.8831,2.4618,5.1010,-1.1793,0.9533,-4.8693,2.3900
166699,848777608,G,1,18.2971,0.3998,-0.1308,19.7792,18.1408,-2.3863,7.5114,T,-1,1.1030,1.7712,-2.7961,3.3372,-1.0378,-0.3736,3.1479,10.9784
